longitude,latitude,revision,SO2,H2CO,PM2.5,TEMP,CFCs,NOx,PRES,warning,CO,Pb,O3,PAHs,C2H3NO5,PM10,NH3,CH4
8.63333,52.2,1351641600000000000,10.79515,48.74464,7.37451,2.92666,80.80389,9.3527,1072.29719,1.0,9.17765,76.92085,12.55533,7.89493,1.64581,7.70139,7.64913,8.67684
8.63333,52.2,1351641600000000000,9.8372,70.5314,5.36442,24.54443,70.67984,7.5965,1134.78144,0.0,7.44154,39.4775,10.91926,8.30254,1.01006,6.4943,9.303,7.74415
8.63333,52.2,1351641600000000000,10.43895,40.34682,9.91829,34.56435,72.82283,6.73129,1066.0127,1.0,3.73296,46.54727,9.95673,7.87342,2.50856,8.37959,8.87492,8.7882
8.63333,52.2,1351641600000000000,12.34279,65.97181,10.08589,23.04666,71.28241,7.93622,1088.84107,1.0,3.8566,46.60095,8.27396,8.85002,0.91627,6.32453,6.06316,9.71716
8.63333,52.2,1351641600000000000,10.26136,59.5561,9.6587,8.19445,66.5306,7.77007,1119.19584,0.0,8.28891,63.82254,6.0222,8.32486,1.10017,6.59878,8.27614,12.48254
8.63333,52.2,1351641600000000000,9.74884,60.06062,5.30395,6.6043,74.6876,7.56616,1092.08902,1.0,9.09169,57.03425,9.22853,7.878,1.01452,6.28215,8.44453,7.38726
8.63333,52.2,1351641600000000000,9.1221,44.73635,7.95556,14.951157603550296,66.72564,7.61742,1086.59256,0.0,9.42256,39.48616,9.27954,10.01549,2.2069,8.35596,6.99754,6.19998
8.63333,52.2,1351641600000000000,9.3355,49.28089,8.52833,16.58815,79.19097,9.61185,1088.65503,0.0,4.87043,15.65027,7.33391,9.54536,1.10652,6.96265,8.86537,9.61414
3.16667,50.8,1351987200000000000,10.65334,44.67517,4.70581,15.0583,91.58627,9.34739,1084.56615,1.0,9.11998,39.03842,9.44821,7.2421,0.88918,6.17058,9.57087,5.8067
3.16667,50.8,1351987200000000000,11.20092,56.64372,8.32465,8.6937,70.80718,8.75194,1086.91476,1.0,3.86812,54.31568,11.08731,7.68709,2.7058,8.61273,6.72994,8.66028
3.16667,50.8,1351987200000000000,11.01893,66.36678,6.04838,18.07935,63.14165,8.43289,1054.75632,1.0,12.48456,56.03316,8.03542,6.89809,0.65647,4.37982,9.74537,8.91648
3.16667,50.8,1351987200000000000,9.38584,42.65246,8.13066,11.1497,78.47798,10.05165,1051.8391,1.0,10.77698,39.3978,10.03682,9.74947,0.76751,5.32787,7.56902,7.97649
3.16667,50.8,1351987200000000000,11.58039,50.02174,10.22124,15.41844,61.65956,9.29119,1059.15763,0.0,7.06285,43.93496,6.0598,10.63623,1.20914,7.2208,9.3691,10.19691
3.16667,50.8,1351987200000000000,9.84923,58.9011,7.4197,16.11927,78.83495,7.33531,1098.17529,1.0,6.72705,50.75285,8.9419,7.29168,0.99992,5.95813,8.64517,6.97207
3.16667,50.8,1351987200000000000,10.72584,54.12997,7.59286,23.99195,85.75149,8.40373,1194.32332,1.0,9.49486,54.04315,9.088564283178359,8.98474,0.84284,6.3834,5.83357,8.22571
3.16667,50.8,1351987200000000000,9.67076,46.8246,5.37055,18.72298,67.44239,8.48565,1082.62284,1.0,7.66025,44.93471,9.71416,10.06624,0.63478,5.37478,9.37119,7.22545
3.16667,50.8,1351987200000000000,10.42022,51.75836,10.59352,18.88886,71.14864,8.70406,1151.78419,0.0,12.74247,36.54634,5.86641,8.06192,1.28565,7.2215,7.82382,6.94547
3.16667,50.8,1351987200000000000,9.02112,40.01176,6.08925,34.96217,72.8348,7.58488,1199.25939,0.0,9.34797,46.54221,10.97139,7.82822,1.85413,7.94567,7.60288,5.35833
3.16667,50.8,1351987200000000000,11.23679,30.46406,7.32934,19.25734,77.28754,8.84975,1096.61255,1.0,12.8965,30.15157,8.25065,8.735,0.71805,4.56748,7.95666,7.94291
3.16667,50.8,1351987200000000000,10.10202,48.30236,6.85589,22.31654,56.77943,8.32721,1158.1592,1.0,5.74575,62.6984,10.69205,7.60165,1.18517,7.44091,10.28455,7.88495
3.16667,50.8,1351987200000000000,7.88049,54.78381,6.74204,11.49697,78.12836,8.65218,1127.88763,0.0,9.54424,56.18615,8.28136,6.13519,0.99583,6.34141,8.75987,10.34016
3.16667,50.8,1351987200000000000,10.07152,20.96612,7.73042,4.51158,80.63843,6.80113,1061.84716,1.0,8.63097,69.49544,12.16508,7.54858,2.1238,8.34375,6.85829,9.04313
3.16667,50.8,1351987200000000000,11.1418,36.42667,8.16229,4.3501,71.43975,9.7104,1178.07895,0.0,5.1703,49.95368,6.88505,7.57383,0.85942,6.0767,7.29442,9.72248
3.16667,50.8,1351987200000000000,9.42426,58.56577,6.29664,6.64233,69.47892,8.27137,1119.10692,1.0,9.21627,53.43579,8.62958,6.8175,0.78843,7.13049,9.31808,10.52098
3.16667,50.8,1351987200000000000,9.82521,27.98204,9.11007,28.26807,79.20698,8.55664,1192.21938,0.0,7.95301,31.28046,7.06154,8.07978,0.78779,5.70501,7.66045,11.59048
3.16667,50.8,1351987200000000000,8.47177,67.16761,8.21464,23.82433,78.30618,7.44784,1133.6029,1.0,9.59271,59.06186,9.81288,8.04774,0.59913,6.96306,8.7376,9.02938
3.16667,50.8,1351987200000000000,9.4735,41.38769,6.43633,15.59172,66.67749,9.18005,1166.70961,1.0,6.03826,42.68686,11.36335,8.98089,2.06079,8.18401,7.11473,6.99561
3.16667,50.8,1351987200000000000,8.29836,58.37209,9.76105,11.46415,67.40007,8.09448,1099.18768,1.0,9.76581,45.16912,10.93506,8.80675,1.09342,6.56456,8.59876,7.52714
3.16667,50.8,1351987200000000000,9.06024,50.12060221386306,6.24111,9.11377,87.14769,7.7518,1108.86842,1.0,9.06525,59.68514,8.8341,8.67627,1.22871,6.635,7.91406,5.15209
3.16667,50.8,1351987200000000000,11.05176,51.82257,9.56209,23.14945,78.78915,8.38465,1064.48329,0.0,11.22054,67.33394,6.32209,9.44159,0.69872,5.68084,9.76276,7.68202
3.16667,50.8,1351987200000000000,9.4714,43.17776,8.1344,9.24114,79.99134,9.34334,1077.87098,1.0,7.70833,22.55426,8.28631,7.8685,1.06872,6.9965,9.3632,6.35633
3.16667,50.8,1351987200000000000,9.43734,53.42105,9.34713,20.74034,75.52768,7.42742,1155.11246,1.0,4.2822,39.04355,8.70043,7.21085,1.05429,5.09793,8.09354,9.55724
3.16667,50.8,1351987200000000000,9.32315,47.26639,8.89712,9.60057,72.41671,8.23231,1121.70811,1.0,3.54071,39.20411,10.77397,7.42564,1.3336,7.52041,8.37089,8.78994
3.16667,50.8,1351987200000000000,11.33129,21.29671,3.21815,12.61636,71.26484,8.73718,1138.2223,0.0,6.7668,55.36353,10.85785,9.74578,1.04425,5.05415,7.72107,7.81001
3.16667,50.8,1351987200000000000,9.98521,43.13782,7.549535452240068,13.85536,67.37633,7.66272,1066.66692,0.0,6.71108,51.90841,7.02043,9.9317,1.17107,7.78349,8.88643,9.63891
3.16667,50.8,1351987200000000000,7.98829,49.12575,7.81147,14.9334,69.27006,8.12894,1178.40408,0.0,8.80985,36.44515,10.67964,7.80574,2.35746,8.33502,7.23537,6.83071
76.0586,16.06213,1353369600000000000,10.15063,50.33909,6.57591,11.65999,65.54168,7.87765,1137.29834,1.0,7.09975,37.47963,10.41257,7.95051,2.50772,8.27631,9.28834,6.47187
76.0586,16.06213,1353369600000000000,9.37267,57.76816,4.90151,15.71765,63.79928,8.15693,1170.28695,0.0,8.18443,37.73717,11.20731,8.08494,0.84332,6.12779,9.15935,7.24963
76.0586,16.06213,1353369600000000000,8.09107,27.18231,8.08561,14.03284,64.8583,8.54997,1164.29178,1.0,4.64329,41.42684,10.23383,8.05752,1.11479,6.00128,7.9351,9.54746
76.0586,16.06213,1353369600000000000,9.75131,71.75306,7.78653,6.38388,72.07855,8.42227,1110.94362,1.0,7.13092,40.87856,7.98376,7.00672,0.95813,5.11443,8.83956,7.64169
76.0586,16.06213,1353369600000000000,8.44536,75.4514,8.74929,14.79909,71.87101,9.61112,1080.77322,1.0,10.2882,72.39904,10.26939,8.19324,0.94548,6.46116,7.41638,8.26528
76.0586,16.06213,1353369600000000000,9.56416,43.95354,4.73175,-0.59247,83.26589,7.88356,1070.75838,0.0,9.87171,47.00872,10.90218,7.24881,0.83969,6.24523,9.85915,7.13156
76.0586,16.06213,1353369600000000000,10.26965,44.11539,11.03837,-1.89791,69.62881,8.7713,1166.39179,0.0,9.54512,68.10745,7.01425,8.12128,1.34573,7.61195,7.81719,11.80959
76.0586,16.06213,1353369600000000000,9.88246,36.91271,7.24317,34.84421,68.65045,8.03891,1098.69928,1.0,10.11936,33.31551,8.93588,8.10834,0.5675,4.63466,9.64989,8.53049
76.0586,16.06213,1353369600000000000,8.96065,33.1702,7.15219,22.67623,57.56218,8.64674,1152.25425,1.0,9.02882,46.40402,10.10821,7.40674,0.94724,7.017657470836855,8.19953,9.13472
76.0586,16.06213,1353369600000000000,8.4575,43.03969,10.46775,11.0056,85.17307,5.93152,1198.23274,0.0,9.61493,74.53268,6.3084,7.58299,1.05035,7.01165,7.70829,9.30246
76.0586,16.06213,1353369600000000000,8.48003,32.7477,5.41369,5.38249,72.05425,8.48993,1057.06013,1.0,7.71627,41.61616,11.41507,8.56383,2.54915,8.42635,8.56449,5.46784
76.0586,16.06213,1353369600000000000,12.1308,58.40609,7.03348,11.66782,64.60033,7.44848,1134.66556,1.0,10.60077,56.49318,9.89088,9.40405,2.89127,8.58909,8.61835,9.43279
76.0586,16.06213,1353369600000000000,9.35592,36.94514,9.97538,13.05696,77.69583,7.61926,1145.9162,0.0,8.05893,48.25397,6.82349,9.06195,1.20634,6.65671,8.24364,11.09739
76.0586,16.06213,1353369600000000000,8.79745,42.66563,7.84799,28.86659,70.06451,9.5986,1128.17283,0.0,5.38688,61.38506,7.37843,9.92315,0.77321,5.65719,6.52346,7.97745
76.0586,16.06213,1353369600000000000,9.16289,47.24272,7.35305,9.69287,76.4521,8.71399,1099.9973,0.0,9.43153,32.68696,9.55468,7.7882,1.44474,7.8665,9.63952,6.00169
76.0586,16.06213,1353369600000000000,7.26362,38.8526,7.74943,10.71086,70.17637,8.96075,1146.62377,1.0,8.43039,58.69323,8.79786,8.74017,1.59926,7.72986,8.95082,10.36763
76.0586,16.06213,1353369600000000000,10.07209,48.8489,8.9148,16.68338,70.25118,9.30486,1141.51575,1.0,5.55607,58.11942,9.30731,8.36022,1.62844,7.7072,6.99473,8.04293
76.0586,16.06213,1353369600000000000,9.03081,37.6373,5.1075,11.53731,72.48634,8.92878,1173.08651,0.0,8.19767,50.76058,11.16032,8.69863,1.16203,7.02343,10.32258,7.61345
76.0586,16.06213,1353369600000000000,9.90512,43.8968,8.76103,29.68953,63.02118,8.06376,1115.44739,0.0,10.07503,57.41157,8.05937,8.75867,0.74672,7.01053,9.50103,7.4548
76.0586,16.06213,1353369600000000000,11.19137,47.52111,8.0194,-5.97959,67.44831,8.3169,1067.21692,0.0,9.17107,30.17543,7.52831,8.23601,0.95959,5.94115,8.92083,8.32908
76.0586,16.06213,1353369600000000000,9.35121,36.83975,7.98991,15.08935,61.16203,9.44514,1138.84282,0.0,10.02183,45.88771,9.46331,7.39019,1.37645,7.46563,7.68224,6.2232
139.55028,35.30889,1353801600000000000,10.92342,50.91531,8.11358,0.67898,66.17835,8.320426627218934,1129.60353,1.0,6.77562,45.34997,9.088564283178359,7.76693,1.17545,6.94673,8.73173,7.95859
139.55028,35.30889,1353801600000000000,9.01176,54.98199,3.28402,12.9542,66.67486,9.09719,1170.13731,1.0,10.15741,33.59393,10.91976,7.3731,1.22371,7.47697,9.40436,4.26898
139.55028,35.30889,1353801600000000000,10.27966,42.90546,9.60703,10.96938,67.09644,7.39406,1067.02234,0.0,8.666,44.70499,6.04118,8.27831,1.46705,6.10849,9.6252,9.36596
139.55028,35.30889,1353801600000000000,7.44918,61.04934,7.9123,0.76967,69.32338,7.64658,1100.11911,1.0,9.60811,59.43995,8.74623,6.67661,0.58905,5.48848,8.99349,9.16412
139.55028,35.30889,1353801600000000000,9.73292,42.19437,5.36814,18.97175,82.78865,7.21477,1190.22061,0.0,7.54946,61.2775,11.05024,6.8224,1.02116,6.81549,8.20511,6.36842
139.55028,35.30889,1353801600000000000,10.69683,70.53232,6.92072,10.91529,79.33814,8.21521,1090.42682,0.0,10.15071,52.2602,8.4353,7.70095,1.14028,6.44318,7.4479,6.29358
139.55028,35.30889,1353801600000000000,8.90286,40.55865,7.61613,26.00917,76.99259,8.51934,1115.61317,1.0,12.38635,55.84198,6.72732,7.42719,0.46158,3.98336,9.25236,8.54412
139.55028,35.30889,1353801600000000000,10.09961,42.99145,6.13332,23.54106,82.27611,7.88211,1149.68147,1.0,9.19857,50.66134,10.20115,8.42579,1.61397,7.73731,7.6863,10.32228
139.55028,35.30889,1353801600000000000,9.45929,34.49872,4.1364,13.99992,69.79263,9.00738,1188.52299,0.0,7.51477,31.58779,11.73255,8.53523,0.61046,5.69479,6.345,8.37196
139.55028,35.30889,1353801600000000000,10.14234,38.61896,7.66474,4.69446,79.92414,8.52417,1064.53567,1.0,8.36706,40.36229,8.33217,9.1321,1.24661,7.55486,7.72088,5.56955
139.55028,35.30889,1353801600000000000,9.56473,21.38395,10.25393,-5.43348,67.24612,10.0969,1066.91961,0.0,8.14696,49.39367,7.48463,9.24756,1.41553,7.57634,7.97721,10.81733
38.07083,54.90083,1354665600000000000,9.57842,64.1571,5.70331,1.16563,68.05926,8.50809,1181.80733,1.0,6.17549,45.0988,11.03863,8.9588,0.87155,6.54948,7.72646,7.44037
38.07083,54.90083,1354665600000000000,9.68164,63.29373,8.43881,18.17005,71.26194,9.56755,1089.16033,1.0,10.21059,25.26279,9.84913,9.0165,1.04597,7.28222,8.28416,8.60355
38.07083,54.90083,1354665600000000000,9.1635,37.94184,7.98252,12.63918,80.32265,9.87366,1077.03364,0.0,4.92121,49.42103,6.89377,8.46673,0.72618,7.017657470836855,8.88448,10.03278
38.07083,54.90083,1354665600000000000,10.02511,56.01944,6.9095,15.88136,65.03211,7.97649,1078.53714,1.0,7.84589,41.27381,8.63776,7.2,0.79444,6.14401,9.16368,6.62893
38.07083,54.90083,1354665600000000000,8.24839,53.45176,8.49798,13.1105,65.51447,8.28568,1057.17487,0.0,10.7391,43.55343,9.73855,7.26905,2.26134,8.43964,7.84337,7.01662
38.07083,54.90083,1354665600000000000,8.28115,45.81116,5.2836,2.1732,79.55081,8.3696,1192.13028,1.0,7.56852,37.98577,10.33842,8.38418,0.69444,5.69161,7.86299,7.92655
38.07083,54.90083,1354665600000000000,10.11888,61.82022,6.00513,13.13742,79.37375,7.63952,1098.52659,1.0,7.23371,54.4328,10.05893,8.58258,1.12627,6.74548,9.79643,7.15671
38.07083,54.90083,1354665600000000000,8.89812,37.9736,8.30966,26.59299,65.27181,7.43974,1053.76228,0.0,9.98683,66.86336,9.53941,9.57788,1.31606,7.61876,8.49899,6.76021
38.07083,54.90083,1354665600000000000,7.96209,52.58994,11.31306,28.97933,69.6759,5.68015,1132.19823,0.0,5.85561,80.38242,8.21035,7.7605,2.92796,8.64426,6.38128,8.38819
38.07083,54.90083,1354665600000000000,11.77487,73.09298,7.74868,28.09902,75.58031,6.6382,1054.09164,1.0,10.96993,55.05038,9.84916,6.17646,2.08424,8.25265,8.20204,8.8444
38.07083,54.90083,1354665600000000000,8.76126,52.91971,7.45158,30.98844,73.74056,9.34138,1083.09497,1.0,7.13403,60.13294,8.81047,7.51233,0.9514,5.80794,7.20154,7.959
38.07083,54.90083,1354665600000000000,10.91545,69.32058,8.9143,5.09913,66.41346,8.10083,1080.05462,1.0,11.32907,42.64114,10.24864,9.2053,1.26129,7.40872,7.5495,7.76687
38.07083,54.90083,1354665600000000000,10.16489,63.38533,7.64928,11.92337,73.6237,7.5116,1153.22713,1.0,7.32583,55.23652,8.3654,10.09395,0.68783,6.17732,9.36942,7.32471
38.07083,54.90083,1354665600000000000,9.61847,45.47835,8.30085,17.99234,71.76469,8.26611,1192.52412,1.0,7.35513,43.97728,9.09302,10.24205,2.70929,8.5241,8.16908,6.8087
38.07083,54.90083,1354665600000000000,11.62063,71.97134,6.0295,33.37178,64.49969,10.14949,1186.09919,0.0,8.78905,44.64316,8.19635,8.6335,0.8064,4.99595,9.85967,8.06367
38.07083,54.90083,1354665600000000000,8.2516,60.95593,8.17148,17.57997,83.35849,9.27325,1185.93803,1.0,8.02286,47.67905,10.46817,9.00796,2.1876,8.13869,8.2539,9.60423
38.07083,54.90083,1354665600000000000,10.20261,58.41717,7.15294,2.92989,72.70553,8.53695,1176.48631,1.0,11.53158,57.08438,8.72899,8.89136,0.73864,4.82848,9.04663,8.47665
41.77921,41.82143,1355443200000000000,10.21252,52.58525,8.51468,30.78788,68.09386,7.27235,1112.98792,1.0,7.48027,43.70846,13.07223,8.29427,1.37257,7.4825,7.77854,8.01154
41.77921,41.82143,1355443200000000000,9.74087,58.97617,7.21202,34.7905,69.31718,9.9853,1143.77348,1.0,6.38784,61.38455,9.5014,6.86642,0.61899,6.26423,9.30161,8.08365
41.77921,41.82143,1355443200000000000,9.09706,37.59215,10.0226,8.95864,88.65476,8.36005,1057.96883,0.0,7.11577,58.30361,7.91034,7.36845,1.00036,7.65718,10.80822,10.87212
41.77921,41.82143,1355443200000000000,10.16423,47.03797,8.04608,7.56978,80.33648,8.592,1083.58167,0.0,10.22524,40.57791,8.34129,9.06319,1.10946,6.90439,9.03926,7.53659
41.77921,41.82143,1355443200000000000,8.668,24.61237,5.67305,14.68928,61.48134,7.96976,1104.78564,1.0,10.95353,65.36926,7.20229,6.79577,0.70846,6.18491,7.56813,10.91854
41.77921,41.82143,1355443200000000000,8.43552,51.05932,10.56261,20.46174,77.24791,8.93758,1117.89078,0.0,7.58432,62.79555,8.28431,7.25076,1.70085,7.83652,8.23441,11.00666
41.77921,41.82143,1355443200000000000,10.49119,79.87142,5.96446,15.13506,63.68858,8.09122,1119.63919,0.0,8.98606,42.1612,9.43673,8.27653,0.91834,6.06274,7.51242,6.20623
41.77921,41.82143,1355443200000000000,8.4279,55.83525,6.36912,-7.78895,70.53358,7.80946,1105.6691,1.0,7.6859,48.54986,10.11711,7.68512,1.76877,7.27703,7.52461,6.80235
41.77921,41.82143,1355443200000000000,9.70923,43.48297,10.61536,17.87172,61.67846,7.88036,1050.15786,0.0,7.75406,60.19267,7.57162,8.38943,1.64695,7.7916,7.93693,11.03282
41.77921,41.82143,1355443200000000000,9.80693,56.3389,10.59642,12.65122,66.88699,9.83218,1081.7446,0.0,11.01302,33.33823,6.31209,8.03013,0.76214,6.31132,8.57661,8.62606
41.77921,41.82143,1355443200000000000,11.09993,44.60089,5.76975,27.79361,76.02288,8.79277,1081.97497,1.0,9.29453,50.76358,10.29036,8.72981,2.97929,8.5519,6.98024,10.61755
117.63083,35.50056,1355529600000000000,9.79563,32.103,9.33666,31.41281,61.31868,9.3788,1070.85205,0.0,5.87246,32.08012,7.78913,8.30078,1.26913,7.11799,7.82546,10.16119
117.63083,35.50056,1355529600000000000,10.26466,36.02202,7.56406,10.5178,72.59783,7.22224,1085.50585,0.0,10.01289,56.78145,8.45192,8.7265,0.47714,6.51534,8.76386,7.66081
117.63083,35.50056,1355529600000000000,8.00983,24.94812,6.73499,23.18632,75.36032,8.04178,1080.18381,1.0,10.31992,64.65905,8.85922,7.12356,0.384,5.35267,8.12607,9.67189
117.63083,35.50056,1355529600000000000,9.17599,46.95311,9.32665,7.43213,65.44192,7.84895,1069.70634,1.0,12.20377,55.91824,8.24324,9.43364,0.38248,4.00504,7.2721,6.92451
117.63083,35.50056,1355529600000000000,10.54086,41.97499,7.76072,2.63888,72.69725,7.92205,1189.14357,1.0,8.21524,41.70139,7.20339,6.23842,0.59278,5.35456,8.52393,7.29023
117.63083,35.50056,1355529600000000000,8.71619,49.20726,6.64089,24.67399,83.25464,9.11062,1168.63175,1.0,6.98359,35.55939,10.98833,8.4715,2.9343,8.69836,7.51548,6.23041
117.63083,35.50056,1355529600000000000,10.05047,48.34921,6.76599,10.20163,68.2408,9.36198,1086.83243,1.0,6.36609,59.48511,9.56581,7.26941,0.70726,5.7393,8.03582,7.46971
117.63083,35.50056,1355529600000000000,9.23897,61.04271,6.64479,26.10834,85.4105,7.43743,1132.24892,1.0,7.04533,60.47207,9.58817,6.66672,0.77541,6.14481,7.07543,8.08092
117.63083,35.50056,1355529600000000000,11.03556,64.06725,6.95445,30.5038,82.02774,8.00406,1189.72327,1.0,9.35645,57.42022,10.81463,8.33244,0.92642,6.78834,9.08187,8.94087
117.63083,35.50056,1355529600000000000,10.17349,39.95311,6.58828,21.30738,59.91801,8.27935,1130.03514,0.0,9.34873,37.88412,9.59325,8.59405,0.99646,6.92318,8.93448,6.61325
117.63083,35.50056,1355529600000000000,10.16473,52.55984,7.77603,33.17146,71.86106,8.63049,1059.09,1.0,10.397,60.67556,8.84987,6.72235,1.06561,5.77679,7.99387,8.54558
117.63083,35.50056,1355529600000000000,9.67954,44.01916,4.24021,24.04928,80.71559,7.51754,1154.56009,1.0,9.13518,59.96816,9.75806,8.56514,0.85729,5.58656,6.9565,6.67638
117.63083,35.50056,1355529600000000000,7.85004,63.62703,2.70611,7.35144,63.10423,8.77483,1083.14014,1.0,11.07419,42.88866,11.45432,8.01769,2.07634,8.30189,8.22385,2.95134
117.63083,35.50056,1355529600000000000,10.44443,55.42741,9.72018,18.24854,74.45928,8.20763,1050.72523,0.0,6.2136,61.04916,7.37107,8.13284,1.27317,7.1093,6.84154,10.38545
117.63083,35.50056,1355529600000000000,8.99556,42.89644,10.21092,27.66747,84.8188,8.22606,1089.27868,1.0,2.68693,36.24584,9.35207,8.50593,1.11095,5.46973,10.06746,11.36755
117.63083,35.50056,1355529600000000000,7.62298,49.66511,9.8472,25.53717,63.08387,7.44769,1125.32137,0.0,6.25368,72.62495,7.36875,5.91939,1.57522,7.68032,8.03796,10.36994
117.63083,35.50056,1355529600000000000,10.24603,61.87334,6.20382,5.72094,74.44853,8.70559,1079.41656,1.0,6.69942,62.46181,9.72711,8.59793,0.82749,5.73841,8.47124,7.85234
117.63083,35.50056,1355529600000000000,8.74759,41.05073,6.58323,17.18163,66.48404,7.93221,1104.83229,1.0,8.79464,43.02923,9.77721,7.98885,1.00906,6.96322,7.80699,10.19394
117.63083,35.50056,1355529600000000000,9.26616,70.48024,5.79933,19.56195,67.88852,7.05128,1077.39129,1.0,9.14564,58.5371,8.32339,8.22539,0.88298,6.83566,9.58959,10.87259
117.63083,35.50056,1355529600000000000,10.98173,58.83794,7.20693,16.36731,87.65467,9.30988,1096.69923,1.0,7.19883,50.91895,9.15877,8.71624,1.25549,7.29931,7.69032,6.68895
117.63083,35.50056,1355529600000000000,10.92674,58.85984,5.87194,19.4856,78.31357,7.7943,1064.09552,1.0,11.51873,60.55527,8.02397,10.95037,0.73688,5.79476,8.10699,9.76381
117.63083,35.50056,1355529600000000000,7.44872,60.96173,9.16591,13.41189,75.75578,7.58419,1165.06581,0.0,7.24039,56.36658,7.36123,9.42806,0.82053,5.92498,8.9668,8.82785
117.63083,35.50056,1355529600000000000,9.79523,61.03499,5.84212,27.59803,65.26555,10.11591,1197.78629,1.0,7.58429,48.98998,10.42167,7.65244,1.19741,7.53435,7.29498,5.84917
117.63083,35.50056,1355529600000000000,9.95577,61.28531,4.13375,11.04679,77.2959,8.14307,1190.58834,1.0,9.05304,61.79475,9.08106,8.5196,0.65555,5.15117,8.46723,10.98571
117.63083,35.50056,1355529600000000000,9.66542,49.8214,9.22086,13.1703,55.04631,8.11241,1105.94885,0.0,6.25695,51.18699,6.80789,7.28656,0.72931,5.97826,8.61166,8.88483
117.63083,35.50056,1355529600000000000,10.16807,64.68305,6.98316,21.79577,82.7364,8.57422,1165.83648,0.0,7.15424,76.12233,10.12425,7.52484,2.65531,8.44989,8.29685,5.78686
-87.882,41.85059,1356393600000000000,8.65116,72.25917,10.18943,7.20401,77.40086,9.24891,1199.31106,0.0,9.18649,79.06368,6.45779,10.00162,1.2861,7.1235,7.78275,11.00131
-87.882,41.85059,1356393600000000000,9.62136,44.6056,7.73979,6.6079,81.57395,10.21487,1157.67019,1.0,6.83207,37.10381,9.07095,8.318872223161453,0.82967,6.799,6.66108,6.92826
-87.882,41.85059,1356393600000000000,9.21678,59.07547,6.26401,9.9991,66.13014,9.14891,1149.38425,1.0,7.58465,50.80793,10.12013,7.95629,1.12382,7.3724,9.77048,6.90935
-87.882,41.85059,1356393600000000000,10.47051,38.44048,8.10759,25.54346,87.82997,6.92325,1151.4517,1.0,6.64644,47.37836,9.01148,6.99746,1.49018,7.48304,9.68955,7.18913
-87.882,41.85059,1356393600000000000,10.09509,53.92974,7.94463,14.85309,78.82978,7.3778,1066.10219,1.0,7.59953,60.87991,9.00262,8.93816,2.29964,7.017657470836855,7.85053,5.57546
