PM2.5,warning,O3,CH4
10.62442,0.0,5.90217,8.88581
9.16495,1.0,10.10402,7.71764
7.65793,0.0,6.11598,8.53189
6.90102,1.0,8.54556,10.34011
6.47533,1.0,8.12359,5.03126
9.61241,0.0,6.98253,10.23312
6.12624,1.0,5.89243,9.55316
8.43205,1.0,9.88599,9.08159
6.85491,0.0,10.52676,8.32044
9.91056,0.0,7.94395,11.04941
7.12904,1.0,12.09888,9.12872
5.97481,1.0,8.33487,10.70243
8.76913,0.0,7.02018,8.25436
4.46819,1.0,8.1683,11.60964
7.90808,1.0,7.90828,6.85081
7.96311,0.0,9.35449,7.76481
10.21641,0.0,5.95483,9.3848
6.57688,0.0,9.71163,7.0877
9.07982,0.0,6.84114,8.38013
7.88739,1.0,7.60898,9.07431
6.36029,1.0,9.21124,4.24966
6.00991,1.0,9.15463,9.55829
9.93507,0.0,7.09757,10.86065
5.73356,0.0,10.99094,7.33401
6.00583,1.0,9.3969,5.18465
9.8414,1.0,10.3359,7.99244
10.84039,0.0,8.94269,11.73412
10.36497,0.0,7.1486,11.68847
8.84876,0.0,5.62431,8.62589
7.5174,0.0,6.0447,6.55035
7.09925,1.0,9.14071,6.07207
6.5228,1.0,8.92525,5.74471
7.79095,1.0,10.59505,8.37287
6.24228,1.0,9.50627,10.7603
6.56496,1.0,9.73526,10.22417
8.82364,0.0,9.62785,6.81107
6.24806,1.0,10.49559,7.43081
6.35934,1.0,9.37578,10.95171
9.36214,1.0,8.6448,7.97562
5.75593,1.0,11.44264,6.48998
8.96451,1.0,8.67144,6.9509
7.79361,1.0,10.54519,8.30792
7.36221,0.0,9.68351,8.06262
8.30966,0.0,9.53941,6.76021
4.81245,1.0,10.31989,8.94516
8.1089,1.0,7.46835,7.29328
9.49661,1.0,8.93922,8.76505
5.38529,1.0,9.15358,5.32977
7.48321,0.0,7.80994,6.81451
10.29972,0.0,7.60945,10.03078
6.0587,0.0,9.14661,6.98567
8.39736,1.0,9.57203,6.99517
9.59978,0.0,7.08916,9.15091
7.549535452240068,0.0,9.088564283178359,8.43597
7.38976,0.0,9.80813,5.58199
6.98316,0.0,10.12425,5.78686
5.45738,1.0,9.18461,11.77573
9.22837,0.0,6.23487,10.93043
9.04324,1.0,7.71427,6.28463
7.1838,1.0,10.39212,8.07105
9.39287,1.0,8.44141,8.94634
6.93086,0.0,9.30472,6.57777
9.24873,1.0,9.58755,8.47382
10.20139,0.0,6.59622,9.45139
8.82693,0.0,6.86421,8.12207
8.46558,0.0,7.15723,8.45459
5.18214,1.0,9.71646,5.142
7.05341,1.0,5.75545,9.89342
5.53382,0.0,10.23438,7.04501
6.54428,1.0,9.59378,10.36471
7.75946,1.0,8.82394,8.46227
10.37887,0.0,6.84644,10.80093
8.91851,1.0,9.94446,8.47637
9.34904,0.0,6.08306,10.80943
9.78876,1.0,10.2037,9.30278
9.15375,1.0,9.30236,8.09614
3.24539,1.0,8.94917,11.99865
9.12016,0.0,10.77072,7.89997
6.22502,1.0,8.47877,10.76195
9.73435,0.0,7.81344,9.9367
6.84477,1.0,8.84551,11.22748
5.95241,1.0,10.30012,11.13619
8.18318,1.0,8.96651,8.72273
8.44651,1.0,9.81769,9.21817
8.81349,0.0,9.33768,7.84821
6.48859,1.0,10.78142,6.71164
9.49327,1.0,9.85622,6.62828
8.9098,0.0,6.2575,9.07423
9.50579,0.0,7.18749,9.52566
8.67704,0.0,7.3215,6.31689
9.38565,0.0,5.82408,11.85328
4.63059,1.0,9.29843,5.06952
9.56428,0.0,6.88153,9.54195
8.67726,0.0,9.6612,7.29052
7.549535452240068,1.0,9.7204,10.07831
8.84983,1.0,9.088564283178359,7.91858
6.91084,1.0,9.04393,6.62781
5.34913,0.0,10.36033,5.12098
9.94197,0.0,6.3018,8.9329
10.50659,0.0,6.13216,10.39071
5.13421,1.0,9.39682,8.25881
10.24391,1.0,12.26089,7.77305
5.4493,0.0,8.45036,7.36047
5.33566,1.0,11.68077,9.57452
11.05413,0.0,6.04934,10.43036
5.25567,1.0,10.03052,7.9706
7.37698,1.0,10.19045,8.82808
4.49707,0.0,11.0938,7.40853
8.08586,1.0,9.64701,5.05558
5.38342,1.0,10.2107,5.87659
7.01724,0.0,10.55537,5.97444
7.42723,0.0,11.18562,5.21447
11.10327,0.0,7.69027,10.05947
8.15312,1.0,9.60176,7.88883
6.05861,1.0,9.57224,6.50904
7.90791,0.0,9.59947,8.53702
7.01143,1.0,10.24894,6.55301
5.65486,1.0,10.20336,6.94401
9.44444,1.0,8.57822,7.463
8.23321,1.0,10.01381,8.82402
8.49596,0.0,7.28581,7.88652
5.50629,1.0,9.51551,9.96282
7.63464,1.0,8.07027,9.80847
6.49883,0.0,9.19153,9.24005
7.05667,1.0,11.91087,9.63961
8.04651,0.0,10.07675,7.08154
5.88566,1.0,7.38838,9.39297
6.0721,1.0,9.29434,3.67903
7.49684,1.0,6.81431,9.26095
6.85652,1.0,8.44698,9.134
5.36435,0.0,12.35916,5.91372
9.31597,0.0,7.01575,8.81415
5.80232,1.0,10.29674,11.03634
5.66199,1.0,7.69418,10.62156
9.91702,1.0,8.22096,6.89578
7.03971,1.0,9.42017,7.74644
8.24476,1.0,10.71087,8.312937315300085
8.57532,0.0,8.871,6.98821
5.58042,0.0,10.76078,8.63893
8.53779,0.0,6.39246,8.88974
5.40188,1.0,9.01851,9.66086
7.43585,0.0,9.33088,7.41557
10.58117,0.0,7.55229,11.07244
8.50868,1.0,9.50002,7.39035
4.73053,1.0,7.74901,11.90784
6.35128,1.0,8.28298,9.0902
10.74339,0.0,8.38757,11.68786
8.49611,1.0,10.03416,10.23737
6.9116,1.0,8.12705,9.25423
5.98507,1.0,9.46943,10.01275
6.01949,1.0,8.93883,4.52247
8.51124,0.0,9.04123,6.44406
7.41924,1.0,9.6327,8.36767
6.01315,1.0,9.83793,11.29156
6.03496,1.0,9.90851,10.10616
11.44781,0.0,6.80049,11.80415
6.97092,1.0,10.75741,7.29484
10.2611,1.0,8.69602,7.96241
4.4018,1.0,8.65898,11.96398
6.43818,1.0,8.75558,6.91975
7.21872,1.0,7.6121,9.67129
4.91437,0.0,10.75576,6.33426
8.25523,0.0,7.6772,9.2293
5.60215,1.0,11.72069,4.48118
7.69147,1.0,8.2342,8.55342
8.18587,1.0,10.13114,8.85973
6.10428,1.0,10.30899,9.78584
6.5808,1.0,10.44896,9.44311
8.21416,1.0,9.89808,8.35145
4.44897,1.0,10.15991,4.6994
7.89945,1.0,9.80056,9.01356
7.22328,1.0,8.05978,9.82267
3.83558,1.0,11.85649,3.53307
6.772,1.0,8.82576,8.86283
8.58608,1.0,8.95011,9.96391
9.43528,1.0,10.28402,7.42414
3.28698,0.0,11.17518,6.86364
5.97528,1.0,9.97829,10.25914
9.19713,1.0,9.18811,8.71337
7.81623,0.0,7.39572,7.30892
9.15885,1.0,11.64186,8.18137
4.92381,1.0,9.79919,6.72453
6.40634,1.0,10.0491,6.86652
3.41899,1.0,8.59817,11.60655
4.86301,1.0,10.74893,6.04413
7.1229,1.0,10.62933,9.32665
7.92346,0.0,9.38496,6.32962
6.57051,1.0,6.893,9.74877
6.39552,1.0,9.29786,9.67381
7.45322,1.0,8.84352,9.78511
7.75887,1.0,9.41452,9.98453
5.4978,1.0,9.42317,10.68008
6.16631,1.0,10.59633,8.22176
8.85528,1.0,8.64623,6.42553
6.62821,1.0,11.54673,10.31206
7.44614,1.0,10.34908,9.78521
6.90308,1.0,8.52714,9.18054
5.94896,1.0,9.5539,6.07714
10.03731,0.0,6.97807,8.63447
6.81206,1.0,10.67804,9.53131
9.64117,0.0,8.74709,8.45657
6.64621,1.0,10.98197,7.79446
5.35883,1.0,9.78508,4.55503
6.54894,1.0,9.40655,9.82272
8.85428,1.0,9.43931,8.37044
7.66064,1.0,8.36226,9.68159
7.01934,1.0,9.25998,5.10775
11.159,0.0,7.72583,10.41387
9.54233,1.0,7.50594,7.91937
8.29306,1.0,9.47649,8.85449
5.80272,1.0,10.38427,7.57616
10.08574,0.0,6.78847,10.56816
7.29309,0.0,10.54928,5.44585
6.92262,0.0,6.34086,7.55929
6.23039,0.0,9.66582,6.61149
6.51425,1.0,8.42594,8.55662
8.41589,1.0,10.71665,8.13374
5.81824,0.0,11.48854,7.09234
5.97183,1.0,10.9948,5.17299
5.99704,0.0,10.18453,6.14995
5.85848,1.0,11.73263,7.65274
6.5484,0.0,10.12137,7.0308
6.63954,1.0,8.17843,7.68131
8.18933,0.0,6.11987,6.48651
7.55867,1.0,8.70364,9.52711
3.98698,1.0,11.43279,5.65498
7.83661,0.0,5.53122,7.83979
10.65901,0.0,6.88122,9.59612
9.59513,0.0,7.29047,7.02952
6.30119,1.0,9.85533,11.01184
7.549535452240068,1.0,10.52359,6.85774
6.25583,0.0,9.36918,7.60748
10.59979,0.0,8.15471,11.38999
7.25214,0.0,9.18765,8.22394
7.15425,1.0,11.69651,8.19561
4.35549,1.0,9.20667,4.8145
8.86495,0.0,7.13277,8.1504
4.49259,0.0,9.6414,6.55582
5.48495,1.0,10.65647,10.6522
9.55073,0.0,5.22155,9.23985
5.21664,1.0,9.90077,10.52021
9.91755,0.0,7.0699,7.19234
8.77362,0.0,5.24043,8.91591
6.6772,0.0,8.90368,6.87196
5.71683,1.0,9.99346,4.46546
7.1868,1.0,9.24157,6.17334
5.08615,1.0,9.74119,7.21544
9.52336,1.0,8.7609,7.3714
8.7687,0.0,7.26072,9.41064
7.15888,1.0,7.57751,10.79358
6.16712,1.0,8.76082,10.7052
6.43289,1.0,8.10996,9.67991
6.3128,1.0,9.30647,4.47021
7.80846,0.0,9.82731,6.4891
9.43334,0.0,6.32754,9.76477
6.72689,1.0,9.24178,7.79482
8.77115,1.0,9.99315,8.05956
7.60728,1.0,9.71848,8.32093
6.28575,1.0,7.0744,10.9817
11.04478,0.0,7.39412,10.68133
9.79714,0.0,7.58552,10.62936
6.86917,1.0,10.43806,9.87351
7.57838,0.0,5.62455,8.36876
9.33666,0.0,7.78913,10.16119
8.17397,1.0,10.26745,9.50474
8.07969,0.0,6.81446,8.56932
8.64011,0.0,6.90753,9.06356
8.91176,0.0,7.90418,7.99935
7.10221,1.0,9.78578,6.88799
6.63479,0.0,9.93256,7.3796
9.04645,1.0,9.56635,7.34828
6.62196,1.0,10.77128,9.4533
6.99501,1.0,7.95025,6.03935
6.50928,0.0,9.5598,9.25244
4.53425,1.0,9.96147,4.91094
6.13044,1.0,10.70608,8.2655
6.92034,1.0,9.37004,9.46035
6.16834,1.0,7.82717,11.40592
6.96411,1.0,9.06545,5.85117
8.061,1.0,11.69862,8.51693
8.27771,1.0,9.77128,7.94691
3.629,1.0,10.23506,4.15637
6.29554,0.0,8.59847,8.44029
9.44947,1.0,9.20486,7.74412
5.25791,1.0,12.15264,8.14556
8.14738,1.0,10.69715,8.03763
6.22797,1.0,10.8978,10.12161
6.0592,1.0,8.88239,7.77084
2.91395,0.0,11.15239,6.85966
8.35217,1.0,9.29181,8.79853
9.14604,1.0,8.99539,8.34563
7.55064,1.0,7.77999,5.78105
6.27767,0.0,10.70856,7.43137
9.23268,0.0,9.04879,7.66287
9.87787,0.0,5.61102,10.35672
7.85615,1.0,10.60456,9.91818
6.74003,1.0,10.16737,8.23235
4.46475,1.0,9.19424,6.62554
5.23906,1.0,8.91244,11.08139
9.39568,0.0,7.04868,10.08136
9.9245,0.0,7.82805,9.56342
4.73064,1.0,8.36947,13.095
7.47951,1.0,9.84919,8.98304
8.67484,1.0,8.28786,6.64979
4.77249,1.0,11.5017,6.66199
7.69983,0.0,7.01974,8.8396
5.91726,0.0,10.4341,6.22742
7.33394,1.0,9.40266,6.82384
6.40077,1.0,7.90124,9.70117
9.41945,1.0,11.26317,7.42159
9.17411,1.0,7.79233,9.55659
5.32399,1.0,9.10442,4.23439
7.76516,1.0,11.94893,8.54156
6.77697,1.0,8.86945,8.05597
7.13805,0.0,8.59034,7.01869
7.20615,1.0,9.91436,9.81448
5.74811,0.0,9.83172,7.52699
6.21856,1.0,9.85713,7.22489
8.87049,0.0,7.1413,10.23365
4.74273,1.0,8.56188,12.43436
6.73098,1.0,9.25447,8.57218
9.88144,1.0,7.49326,9.1567
10.96381,0.0,5.2869,9.88877
8.5068,0.0,9.60303,6.18796
11.32725,0.0,7.94158,7.43781
9.77821,0.0,9.088564283178359,9.41078
8.10331,1.0,10.4227,10.32258
8.92513,0.0,7.24488,8.48296
6.84588,0.0,9.06954,6.18263
6.23821,1.0,8.50057,10.21965
5.59411,1.0,8.78594,6.74056
4.85682,1.0,8.56423,11.3067
6.81458,0.0,7.50987,8.40587
6.46212,0.0,10.15472,7.37333
9.99856,0.0,7.21651,8.18568
9.64848,0.0,6.1779,9.49302
7.92655,1.0,9.00596,9.94164
9.72926,0.0,7.39962,8.70297
4.98555,0.0,10.95931,5.68355
8.15511,0.0,7.55072,9.26287
8.38077,1.0,9.69187,7.60019
6.47498,1.0,11.43854,9.40519
9.48881,1.0,7.14627,7.92116
5.97014,1.0,10.30434,4.48925
5.81462,0.0,8.101,10.37555
8.92065,1.0,8.24925,8.76574
6.8211,0.0,10.26487,6.06704
9.83673,0.0,6.22963,8.99447
5.28605,1.0,10.07625,11.00422
9.63864,1.0,11.86657,8.59269
9.9646,0.0,5.84248,9.96758
9.94829,0.0,7.09087,6.55992
9.43765,0.0,7.50973,8.88917
6.86762,0.0,10.37465,7.546
7.07207,1.0,10.40059,9.64601
6.33587,1.0,7.60387,10.75889
7.83334,1.0,10.26842,8.88997
9.07359,0.0,7.59274,9.01541
6.32291,1.0,8.23092,9.76205
7.83222,1.0,7.86694,7.19058
9.41577,1.0,7.83417,7.64366
10.19624,0.0,7.22783,9.62002
7.09836,0.0,9.68156,6.40001
4.02179,1.0,10.03194,3.499
5.34702,0.0,9.27365,7.39012
7.93245,1.0,8.32122,8.50292
5.30797,0.0,11.72012,6.75282
7.549535452240068,0.0,10.34083,6.50187
6.52939,1.0,10.36179,7.60353
8.51012,1.0,9.27539,8.312937315300085
6.34416,1.0,7.32956,9.23277
8.19447,0.0,7.1526,7.33038
9.69457,1.0,11.08447,9.24705
6.82786,0.0,8.78534,7.37014
7.02422,1.0,8.38395,6.31675
7.2249,1.0,10.96215,7.37421
10.0487,0.0,7.32543,10.0824
7.75768,1.0,8.46464,7.3616
3.8172,1.0,9.99755,4.41265
6.54254,0.0,9.51358,8.60655
4.87999,1.0,10.65469,8.26797
8.99001,0.0,8.4576,7.01764
7.57696,1.0,10.58664,9.47723
8.10152,1.0,9.72098,9.29281
9.95653,0.0,9.21239,7.74937
5.25621,1.0,9.77241,5.39572
10.61309,0.0,6.94825,6.51942
10.61898,0.0,6.62983,11.46259
6.08477,1.0,10.52497,9.83391
11.26591,1.0,5.92812,9.91291
10.5192,0.0,6.94751,10.3768
7.27143,1.0,10.11989,9.12649
6.37217,1.0,9.56718,8.55017
4.15293,1.0,8.2445,12.52201
7.5035,0.0,5.56695,7.79517
6.77365,1.0,10.17831,10.73723
8.5154,0.0,6.37665,7.26138
8.67318,1.0,11.64937,8.55431
6.24111,1.0,8.8341,5.15209
5.73998,1.0,8.43117,10.81216
6.37226,0.0,9.63622,7.01429
10.00505,0.0,7.53238,8.64166
6.09553,1.0,10.09442,10.60359
6.44793,1.0,9.97534,7.16475
10.28348,0.0,8.57923,8.48048
4.19713,1.0,9.64423,4.30053
5.65261,1.0,11.04951,5.89583
7.35063,1.0,11.72904,9.42372
9.46814,1.0,10.27926,8.24559
5.85077,1.0,11.08631,7.12513
6.12847,1.0,9.841,10.24176
3.70738,1.0,9.94079,12.87524
6.21842,1.0,9.71802,6.22063
6.92085,1.0,8.91483,7.38225
9.26642,1.0,10.32807,8.86363
9.72397,0.0,7.40943,8.6429
4.01123,1.0,7.99753,11.68403
8.03801,1.0,8.50432,6.04247
6.7508,1.0,8.94339,10.77589
5.52922,1.0,10.02172,9.81409
6.82335,1.0,7.39228,9.8661
11.49588,0.0,7.33266,11.16496
9.07408,1.0,9.30068,6.91937
6.22493,0.0,10.39121,8.67167
8.93903,0.0,6.21624,9.43516
7.05432,1.0,9.32376,8.45225
7.15892,1.0,11.7179,8.55157
8.33612,0.0,4.80119,8.56256
7.05931,1.0,10.85209,9.44842
6.70347,1.0,7.96111,10.79659
7.92561,0.0,7.76443,8.4261
6.80534,0.0,7.89303,8.14325
7.39133,1.0,9.717,6.69355
7.08218,1.0,9.79314,9.88411
3.21815,0.0,10.85785,7.81001
7.52808,1.0,9.50676,5.03956
4.68075,1.0,10.93609,7.67768
5.30688,1.0,10.37305,5.04763
9.34212,1.0,10.17829,8.16387
3.12184,0.0,12.21707,6.77601
5.39391,0.0,10.10644,6.88857
6.22731,1.0,8.81557,5.65598
6.70871,1.0,9.28978,6.81922
10.11385,1.0,5.43573,10.06071
8.42624,0.0,6.47044,9.56625
7.30268,1.0,9.63638,8.61629
6.00532,1.0,10.95501,8.221
8.12839,1.0,8.832,8.53301
6.12928,0.0,8.84739,6.77654
8.2852,1.0,9.0418,8.12251
4.70742,1.0,6.24409,11.86672
5.52613,1.0,6.81435,10.76207
7.86244,1.0,7.92108,6.4996
10.13578,0.0,6.52701,9.93237
10.50693,0.0,7.1506,9.85978
7.26278,0.0,9.3134,9.47627
6.80662,1.0,10.72907,9.53364
6.45437,0.0,8.26597,7.05626
5.58642,1.0,9.23968,10.00081
8.66513,1.0,8.20019,8.7451
11.07511,0.0,6.39732,11.47466
7.40418,1.0,9.32627,7.7814
6.78949,1.0,11.16913,8.58093
6.31943,0.0,9.12749,6.29822
3.89181,0.0,11.76302,6.41169
8.42986,0.0,8.15355,6.40427
7.42619,1.0,7.24978,9.17572
8.3127,1.0,10.0624,8.40411
8.57686,0.0,9.15273,6.50425
10.95736,0.0,6.35499,9.84172
9.27462,0.0,8.07832,11.16158
6.04733,1.0,8.81718,9.86605
9.46395,0.0,5.95584,7.80871
7.62577,0.0,7.87844,7.34996
4.92056,1.0,10.76373,5.43324
6.35444,1.0,8.85243,10.05027
6.53967,0.0,10.75571,6.51015
10.02273,0.0,7.61076,6.92659
8.33081,0.0,7.33793,8.75629
10.4623,0.0,7.22658,7.31296
6.55417,1.0,8.04848,10.63732
8.46126,0.0,5.29662,9.36524
11.35219,0.0,6.59707,6.80209
9.2543,1.0,9.21523,9.37675
9.65302,0.0,7.6965,9.03665
3.86621,1.0,7.20661,9.54209
9.13048,0.0,6.22785,9.80556
5.91563,1.0,8.75986,8.03255
6.68321,1.0,9.69269,10.19784
6.24198,1.0,10.26921,6.7934
9.23653,1.0,10.75556,9.06626
9.50006,0.0,7.82283,10.14295
9.44399,0.0,6.99956,10.20713
9.23987,0.0,7.14177,9.24341
4.94288,1.0,7.62606,10.85876
10.22124,0.0,6.0598,10.19691
6.09951,1.0,7.93215,10.75626
7.30172,1.0,8.02918,5.98501
7.27079,0.0,10.70881,5.95931
8.40945,1.0,9.39417,7.48495
4.18526,1.0,9.91066,6.02352
9.07091,0.0,7.41628,9.39889
7.1585,1.0,7.35815,9.83997
7.03796,1.0,10.72708,9.36181
9.7954,0.0,8.75011,11.50737
6.04225,0.0,10.91861,5.8104
8.33089,0.0,9.29579,7.32413
8.75358,1.0,9.088564283178359,7.72801
5.90851,1.0,8.36375,11.395
9.65685,0.0,8.03525,8.63068
6.01393,1.0,8.61685,9.57431
7.77283,1.0,8.55221,9.64411
7.58194,0.0,7.09919,9.46558
5.67636,1.0,10.41389,5.70364
7.78001,1.0,8.6772,8.03356
7.60517,1.0,7.6524,9.76468
5.56119,1.0,9.40884,6.38648
7.42359,0.0,9.5986,6.63854
7.20035,1.0,9.56202,9.10275
9.68499,0.0,6.26573,10.63857
7.61449,1.0,9.63858,11.05671
7.02597,1.0,8.51282,6.15829
5.67018,1.0,7.92735,10.55889
6.68192,1.0,8.32243,9.57256
5.74465,1.0,8.95121,9.49305
7.15527,1.0,10.41883,8.94824
7.1698,1.0,7.40117,9.25504
8.99137,0.0,8.47677,8.49162
6.57748,1.0,10.38479,9.90269
7.24826,1.0,9.39163,5.80833
7.20693,1.0,9.15877,6.68895
7.44093,1.0,9.57616,9.15611
8.54504,0.0,8.45781,8.70258
10.90707,0.0,8.06818,6.9826
8.55747,0.0,9.01398,6.8529
5.51331,0.0,11.64635,6.2543
10.46064,0.0,6.95416,10.52331
7.36333,0.0,8.95452,7.13071
9.16149,1.0,9.79466,8.94817
4.36004,0.0,12.56213,7.46539
6.6038,1.0,9.28787,5.68368
9.9028,0.0,6.7814,10.0023
6.46977,0.0,8.60817,8.86251
6.87278,1.0,8.3966,4.43352
6.42455,1.0,6.18122,9.99819
8.35321,1.0,10.27219,9.65853
5.96785,0.0,11.83968,5.7446
11.55393,0.0,8.16287,12.49142
9.00313,0.0,7.60581,9.26035
8.33968,1.0,8.03327,8.93786
4.90464,0.0,10.36683,7.15746
9.62826,1.0,9.15472,9.22394
6.42049,0.0,10.91832,7.24778
8.77743,1.0,8.49176,8.33175
7.40973,1.0,9.72256,9.87679
6.13864,1.0,9.87289,9.55697
6.41227,1.0,10.29855,7.5133
6.48837,1.0,7.96198,6.73321
5.30054,1.0,8.56139,11.06118
9.40724,0.0,7.92735,9.83937
4.28147,1.0,10.66921,8.312937315300085
4.97589,1.0,9.44311,6.61055
10.91789,0.0,6.78098,11.52207
10.26651,1.0,8.62913,7.19477
6.92979,1.0,10.29187,10.29947
6.74367,0.0,10.08352,8.53978
9.20176,0.0,8.77877,6.34609
8.79137,1.0,7.6438,6.37611
7.25589,0.0,9.43887,7.59059
7.50283,0.0,8.84064,6.5745
7.56628,0.0,8.26203,6.2734
9.47305,1.0,9.0006,7.51919
6.63613,0.0,10.52531,6.95751
8.2909,1.0,9.92386,9.01293
7.64318,1.0,7.89346,9.8038
4.42841,0.0,10.82874,6.90548
3.70476,0.0,10.92984,6.47828
8.06305,0.0,7.89605,5.81138
7.92919,1.0,10.58655,6.79735
7.50596,0.0,8.54585,8.09806
5.62907,1.0,10.07508,10.63087
9.44638,0.0,7.57696,8.42567
9.35369,1.0,9.551,8.54477
6.97594,1.0,10.73449,5.75636
6.18796,1.0,8.53689,10.31701
5.54691,1.0,10.14053,5.18725
10.30552,1.0,8.38188,9.2996
9.85537,1.0,11.24102,8.14265
7.11766,1.0,11.06661,10.04368
7.68081,1.0,9.5194,6.75768
5.07891,0.0,10.03153,8.08128
7.71531,1.0,11.21435,9.07121
7.49335,1.0,8.18935,10.50432
8.70411,0.0,6.46727,9.38198
7.22314,1.0,9.52105,8.95102
8.56727,0.0,8.63489,7.00858
7.04154,1.0,11.03439,7.15553
7.52338,1.0,8.75264,7.46049
7.9514,0.0,9.51891,7.22778
3.67218,0.0,11.72984,4.50315
9.32851,0.0,7.29444,10.39939
9.70936,0.0,6.96125,8.45778
5.83735,0.0,10.48392,6.36967
4.77008,1.0,9.40151,5.30955
10.39261,0.0,6.80255,10.25369
8.5572,1.0,10.141,7.89735
7.65461,0.0,6.941,7.40835
7.24459,1.0,8.70536,9.48975
4.93263,0.0,11.71876,4.85818
9.25777,0.0,6.14602,9.19385
8.04561,1.0,7.38216,9.80368
9.38066,1.0,8.99399,8.55749
9.0443,1.0,8.2291,8.87887
7.90499,0.0,9.01022,6.32824
7.0271,1.0,10.27047,9.4818
9.57453,0.0,7.8843,7.78391
7.82823,0.0,9.088564283178359,7.46797
7.65397,1.0,8.81345,4.86799
7.51456,1.0,8.2807,6.90242
6.59121,1.0,8.38173,10.49913
6.32853,1.0,9.71669,7.19906
8.32465,1.0,11.08731,8.66028
7.81593,0.0,7.33837,9.69408
9.02346,1.0,10.08112,6.76247
7.26914,1.0,9.73408,5.72666
6.00513,1.0,10.05893,7.15671
8.27941,0.0,9.18061,7.39973
5.23549,1.0,9.16358,10.68579
7.17987,1.0,8.62746,6.04211
6.91499,1.0,8.74491,6.37573
7.83549,0.0,9.6648,5.72339
6.05748,1.0,7.62703,10.02662
8.38918,1.0,9.00484,9.8466
9.04469,0.0,8.16138,5.44227
9.31159,0.0,7.18169,8.24328
7.05536,1.0,11.0241,7.1017
5.75378,1.0,11.05004,6.40516
6.92639,1.0,7.22572,9.64363
9.93683,0.0,8.02505,10.39193
7.28039,0.0,11.22294,6.61007
5.98144,1.0,8.01824,8.97474
6.81126,0.0,10.52074,9.97206
5.68654,1.0,10.96636,6.50044
6.12587,1.0,8.77821,5.78071
8.99967,0.0,7.37403,9.32117
6.67567,0.0,9.60135,6.08523
3.44805,0.0,12.36978,5.86706
11.06069,0.0,7.30541,9.836
9.67402,1.0,8.45855,7.59759
8.95775,0.0,8.18531,7.37175
7.00594,1.0,8.52285,9.53701
11.42889,0.0,6.80209,10.75935
8.05531,0.0,9.75387,6.2712
9.04534,1.0,9.7581,8.61348
7.08894,0.0,7.57875,6.58011
6.43953,1.0,11.0451,6.48698
11.40012,0.0,6.83508,6.46703
11.11621,0.0,6.19416,6.72791
6.56377,0.0,8.47427,8.04082
10.05047,0.0,6.58063,9.89959
10.39913,0.0,6.70009,10.43125
6.46831,0.0,8.48904,7.95352
7.69299,1.0,6.00129,8.22017
6.28362,1.0,10.89259,10.42287
6.79302,0.0,8.58573,7.59182
6.03117,0.0,10.0369,6.72089
8.78629,0.0,9.25279,5.69904
10.62803,0.0,7.59419,11.10587
3.93179,0.0,11.26806,7.53349
6.78104,0.0,9.87639,7.51115
6.0697,0.0,8.92423,4.95514
9.30385,0.0,6.44561,9.36402
7.93492,1.0,9.52356,7.70684
8.44372,1.0,10.96768,9.76612
6.12562,0.0,10.45621,7.10365
8.40827,1.0,10.85607,8.77259
7.52246,1.0,10.17257,8.47636
5.98796,1.0,8.67407,11.29321
7.67138,0.0,9.31211,6.19537
8.54865,1.0,9.37693,8.89628
7.96303,0.0,6.31952,8.17075
7.22284,0.0,6.26755,5.83744
9.3095,0.0,6.26497,9.7986
8.27526,0.0,8.44593,8.46
5.71811,1.0,9.15197,6.92356
8.33645,0.0,5.70302,9.16233
6.47034,1.0,8.51695,4.85096
10.95817,0.0,7.6171,10.97214
6.56661,1.0,8.10123,7.97935
5.8709,1.0,10.54406,5.05382
7.83046,1.0,10.82342,8.81782
8.95025,1.0,10.03424,8.18249
7.82839,0.0,9.99533,7.7811
5.9505,1.0,11.96796,10.34403
6.84251,1.0,8.55578,10.00451
6.02721,1.0,10.14455,5.28901
5.74355,1.0,10.25345,11.37236
6.47971,0.0,10.67826,6.54959
4.47273,1.0,9.4607,12.21278
9.76105,1.0,10.93506,7.52714
11.1901,0.0,7.64731,10.31607
11.25884,0.0,6.19023,12.31697
8.33913,1.0,8.95835,7.92746
10.07209,1.0,9.71115,6.96939
7.41834,1.0,10.22546,9.86809
3.42335,0.0,11.35748,7.8542
10.26338,0.0,8.2338,7.40936
9.82487,1.0,8.23004,7.68639
8.75166,1.0,9.62358,8.63666
8.51648,1.0,9.07478,7.96057
9.36068,0.0,6.38488,8.14708
9.17208,0.0,9.28721,7.09354
7.04245,0.0,7.81039,7.36967
7.3251,1.0,9.61786,9.3865
6.75528,1.0,8.70099,6.77834
8.56513,1.0,10.59304,8.95718
9.52838,1.0,9.28376,8.82796
4.2845,0.0,10.62429,4.68261
5.74435,1.0,10.28446,6.02843
6.92284,1.0,8.88304,9.011
6.61521,1.0,11.91743,10.12725
6.83709,1.0,8.36249,9.76015
8.58683,1.0,13.26408,7.46728
4.58578,1.0,11.3321,6.99841
5.65194,0.0,11.65497,6.88959
8.59078,1.0,9.7236,7.67514
6.50476,1.0,9.09744,4.91345
7.45252,0.0,6.6662,6.77265
9.02024,0.0,8.41008,9.19028
7.32585,1.0,9.39129,5.31109
6.93155,1.0,10.136,6.28885
8.78806,0.0,9.28188,6.28648
8.92627,0.0,6.95732,10.74901
5.3234,1.0,9.34254,7.02249
5.76726,0.0,10.93873,8.67219
